observation_index,saison,spieltag,spiel,baseline_model,candidate_model,baseline_negative_log_score,candidate_negative_log_score,candidate_score_advantage,cumulative_candidate_score_advantage
821,20/21,28,7,poisson_rolling_306,com_poisson_rolling_306,3.0459861597705853,2.9133894450584563,0.13259671471212897,16.091377226085697
822,20/21,28,8,poisson_rolling_306,com_poisson_rolling_306,3.3938414774576913,3.4000105714952866,-0.006169094037595357,16.085208132048102
823,20/21,28,9,poisson_rolling_306,com_poisson_rolling_306,2.926851173730533,2.7123668641418845,0.21448430958864861,16.29969244163675
824,20/21,28,10,poisson_rolling_306,com_poisson_rolling_306,2.926851173730533,2.7123668641418845,0.21448430958864861,16.5141767512254
825,20/21,29,1,poisson_rolling_306,com_poisson_rolling_306,3.6400189535768916,3.8624536666126517,-0.22243471303576,16.29174203818964
826,20/21,29,2,poisson_rolling_306,com_poisson_rolling_306,2.927054810821012,2.7144263353800397,0.2126284754409724,16.50437051363061
827,20/21,29,3,poisson_rolling_306,com_poisson_rolling_306,2.9396143442049336,2.723890652760531,0.21572369144440273,16.720094205075014
828,20/21,29,4,poisson_rolling_306,com_poisson_rolling_306,2.927054810821012,2.7144263353800397,0.2126284754409724,16.932722680515987
829,20/21,29,5,poisson_rolling_306,com_poisson_rolling_306,3.124960184566227,3.0420391848524275,0.0829209997137994,17.015643680229786
830,20/21,29,6,poisson_rolling_306,com_poisson_rolling_306,2.927054810821012,2.7144263353800397,0.2126284754409724,17.22827215567076
831,20/21,29,7,poisson_rolling_306,com_poisson_rolling_306,3.124960184566227,3.0420391848524275,0.0829209997137994,17.311193155384558
832,20/21,29,8,poisson_rolling_306,com_poisson_rolling_306,3.1747399435463493,3.0691331898424323,0.10560675370391692,17.416799909088475
833,20/21,29,9,poisson_rolling_306,com_poisson_rolling_306,4.250713447274769,4.8264440420257415,-0.5757305947509721,16.841069314337503
834,20/21,29,10,poisson_rolling_306,com_poisson_rolling_306,3.022983280002201,2.8433805590564702,0.1796027209457307,17.020672035283233
835,20/21,30,1,poisson_rolling_306,com_poisson_rolling_306,2.924601701002544,2.7134619564752143,0.21113974452732975,17.231811779810563
836,20/21,30,2,poisson_rolling_306,com_poisson_rolling_306,3.2888778280356945,3.2414929680671207,0.04738485996857378,17.279196639779137
837,20/21,30,3,poisson_rolling_306,com_poisson_rolling_306,3.694604780996272,3.853371923940415,-0.15876714294414285,17.120429496834994
838,20/21,30,4,poisson_rolling_306,com_poisson_rolling_306,3.408203799135535,3.420866032030915,-0.012662232895380043,17.107767263939614
839,20/21,30,5,poisson_rolling_306,com_poisson_rolling_306,3.1858123778076077,3.087238151302529,0.09857422650507885,17.206341490444693
840,20/21,30,6,poisson_rolling_306,com_poisson_rolling_306,3.1134900453612744,3.0250622626636243,0.08842778269765006,17.294769273142343
841,20/21,30,7,poisson_rolling_306,com_poisson_rolling_306,5.442327548627574,6.513511444836126,-1.0711838962085523,16.22358537693379
842,20/21,30,8,poisson_rolling_306,com_poisson_rolling_306,2.9416697490797077,2.7299189860515867,0.21175076302812101,16.435336139961912
843,20/21,30,9,poisson_rolling_306,com_poisson_rolling_306,4.239914170473625,4.680869196885851,-0.44095502641222595,15.994381113549686
844,20/21,30,10,poisson_rolling_306,com_poisson_rolling_306,2.924601701002544,2.7134619564752143,0.21113974452732975,16.205520858077016
845,20/21,31,1,poisson_rolling_306,com_poisson_rolling_306,3.271063077963298,3.2155327174206576,0.05553036054264027,16.261051218619656
846,20/21,31,2,poisson_rolling_306,com_poisson_rolling_306,2.927956949572369,2.7320791774622393,0.1958777721101299,16.456928990729786
847,20/21,31,3,poisson_rolling_306,com_poisson_rolling_306,3.22775213004973,3.2051017253879905,0.022650404661739287,16.479579395391525
848,20/21,31,4,poisson_rolling_306,com_poisson_rolling_306,3.6677171743629557,3.7976164526332212,-0.12989927827026548,16.34968011712126
849,20/21,31,5,poisson_rolling_306,com_poisson_rolling_306,4.509718479708702,5.162358768058439,-0.6526402883497369,15.697039828771523
850,20/21,31,6,poisson_rolling_306,com_poisson_rolling_306,2.990346388387046,2.8348854384896782,0.15546094989736758,15.85250077866889
851,20/21,31,7,poisson_rolling_306,com_poisson_rolling_306,2.927956949572369,2.7320791774622393,0.1958777721101299,16.04837855077902
852,20/21,31,8,poisson_rolling_306,com_poisson_rolling_306,3.346764531404652,3.3883990012807175,-0.04163446987606534,16.006744080902955
853,20/21,31,9,poisson_rolling_306,com_poisson_rolling_306,3.0875100504989277,2.9489558350663714,0.1385542154325563,16.14529829633551
854,20/21,31,10,poisson_rolling_306,com_poisson_rolling_306,2.9711949949778713,2.7833642514561205,0.18783074352175078,16.333129039857262
855,20/21,32,1,poisson_rolling_306,com_poisson_rolling_306,2.9400234225108974,2.742051813786915,0.19797160872398223,16.531100648581244
856,20/21,32,2,poisson_rolling_306,com_poisson_rolling_306,3.635686448105041,3.8301293875751554,-0.1944429394701146,16.33665770911113
857,20/21,32,3,poisson_rolling_306,com_poisson_rolling_306,3.177045655363422,3.0792173424062383,0.09782831295718353,16.434486022068313
858,20/21,32,4,poisson_rolling_306,com_poisson_rolling_306,2.986416638083135,2.8297154165989156,0.1567012214842194,16.591187243552532
859,20/21,32,5,poisson_rolling_306,com_poisson_rolling_306,3.220089820091424,3.193574189625437,0.026515630465986817,16.61770287401852
860,20/21,32,6,poisson_rolling_306,com_poisson_rolling_306,3.395876878753647,3.398176185872771,-0.002299307119123739,16.615403566899396
861,20/21,32,7,poisson_rolling_306,com_poisson_rolling_306,2.986416638083135,2.8297154165989156,0.1567012214842194,16.772104788383615
862,20/21,32,8,poisson_rolling_306,com_poisson_rolling_306,2.924260244689826,2.722953879231838,0.20130636545798808,16.973411153841603
863,20/21,32,9,poisson_rolling_306,com_poisson_rolling_306,3.5294230922310916,3.593826474977888,-0.06440338274679647,16.909007771094807
864,20/21,32,10,poisson_rolling_306,com_poisson_rolling_306,2.924260244689826,2.722953879231838,0.20130636545798808,17.110314136552795
865,20/21,33,1,poisson_rolling_306,com_poisson_rolling_306,3.820838842180926,4.131206404282551,-0.3103675621016251,16.79994657445117
866,20/21,33,2,poisson_rolling_306,com_poisson_rolling_306,2.9480061093778076,2.7593069359135995,0.18869917346420806,16.988645747915378
867,20/21,33,3,poisson_rolling_306,com_poisson_rolling_306,2.9727126445908354,2.777893005148968,0.1948196394418673,17.183465387357245
868,20/21,33,4,poisson_rolling_306,com_poisson_rolling_306,3.2758978702850285,3.2219582844745958,0.05393958581043279,17.237404973167678
869,20/21,33,5,poisson_rolling_306,com_poisson_rolling_306,3.3930288415417564,3.396128594696364,-0.003099753154607754,17.23430522001307
870,20/21,33,6,poisson_rolling_306,com_poisson_rolling_306,2.9396647905446613,2.7321907591473007,0.20747403139736065,17.44177925141043
871,20/21,33,7,poisson_rolling_306,com_poisson_rolling_306,2.9877176096140303,2.8247715175541543,0.16294609205987598,17.604725343470307
872,20/21,33,8,poisson_rolling_306,com_poisson_rolling_306,3.0231522413489174,2.8501675714181545,0.1729846699307629,17.77771001340107
873,20/21,33,9,poisson_rolling_306,com_poisson_rolling_306,2.9727126445908354,2.777893005148968,0.1948196394418673,17.972529652842937
874,20/21,33,10,poisson_rolling_306,com_poisson_rolling_306,4.213764213664227,4.6261525909710315,-0.41238837730680444,17.560141275536132
875,20/21,34,1,poisson_rolling_306,com_poisson_rolling_306,3.3737863732637194,3.3658015165893715,0.007984856674347895,17.56812613221048
876,20/21,34,2,poisson_rolling_306,com_poisson_rolling_306,2.9374647622707855,2.734468848629362,0.20299591364142344,17.771122045851904
877,20/21,34,3,poisson_rolling_306,com_poisson_rolling_306,2.9304675272145673,2.733139197040785,0.19732833017378226,17.968450376025686
878,20/21,34,4,poisson_rolling_306,com_poisson_rolling_306,2.9304675272145673,2.733139197040785,0.19732833017378226,18.165778706199468
879,20/21,34,5,poisson_rolling_306,com_poisson_rolling_306,2.9304675272145673,2.733139197040785,0.19732833017378226,18.36310703637325
880,20/21,34,6,poisson_rolling_306,com_poisson_rolling_306,3.811659991543415,4.013337648228557,-0.20167765668514193,18.16142937968811
881,20/21,34,7,poisson_rolling_306,com_poisson_rolling_306,3.139497497615217,3.067351808653413,0.07214568896180396,18.233575068649913
882,20/21,34,8,poisson_rolling_306,com_poisson_rolling_306,2.9543273011060123,2.7737984238115843,0.18052887729442801,18.41410394594434
883,20/21,34,9,poisson_rolling_306,com_poisson_rolling_306,2.9543273011060123,2.7737984238115843,0.18052887729442801,18.59463282323877
884,20/21,34,10,poisson_rolling_306,com_poisson_rolling_306,2.9304675272145673,2.733139197040785,0.19732833017378226,18.79196115341255
885,20/21,35,1,poisson_rolling_306,com_poisson_rolling_306,3.246675624098323,3.2338300772610467,0.012845546837276345,18.804806700249827
886,20/21,35,2,poisson_rolling_306,com_poisson_rolling_306,3.977759446004434,4.25963561510585,-0.281876169101416,18.52293053114841
887,20/21,35,3,poisson_rolling_306,com_poisson_rolling_306,3.641413166589679,3.7608348406281777,-0.11942167403849879,18.403508857109912
888,20/21,35,4,poisson_rolling_306,com_poisson_rolling_306,2.93180460968032,2.7351627572369352,0.19664185244338483,18.600150709553297
889,20/21,35,5,poisson_rolling_306,com_poisson_rolling_306,3.0125922990142513,2.8387283880612415,0.1738639109530098,18.774014620506307
890,20/21,35,6,poisson_rolling_306,com_poisson_rolling_306,2.925289928659147,2.720707930166668,0.20458199849247904,18.978596618998786
891,20/21,35,7,poisson_rolling_306,com_poisson_rolling_306,2.93180460968032,2.7351627572369352,0.19664185244338483,19.17523847144217
892,20/21,35,8,poisson_rolling_306,com_poisson_rolling_306,3.367091089345827,3.355717810603352,0.011373278742475179,19.186611750184646
893,20/21,35,9,poisson_rolling_306,com_poisson_rolling_306,3.3687031922413624,3.4227600191955787,-0.05405682695421632,19.13255492323043
894,20/21,35,10,poisson_rolling_306,com_poisson_rolling_306,3.977759446004434,4.25963561510585,-0.281876169101416,18.850678754129014
895,20/21,36,1,poisson_rolling_306,com_poisson_rolling_306,3.2629759294778182,3.2567288882359122,0.006247041241906004,18.85692579537092
896,20/21,36,2,poisson_rolling_306,com_poisson_rolling_306,3.9509621249056295,4.202996915816769,-0.25203479091113934,18.60489100445978
897,20/21,36,3,poisson_rolling_306,com_poisson_rolling_306,2.926379307046318,2.731393625174391,0.19498568187192689,18.799876686331707
898,20/21,36,4,poisson_rolling_306,com_poisson_rolling_306,3.0089192239545923,2.866875733181004,0.14204349077358813,18.941920177105295
899,20/21,36,5,poisson_rolling_306,com_poisson_rolling_306,3.0740585261255546,2.9678383442933836,0.10622018183217108,19.048140358937466
900,20/21,36,6,poisson_rolling_306,com_poisson_rolling_306,3.2629759294778182,3.2567288882359122,0.006247041241906004,19.054387400179372
901,20/21,36,7,poisson_rolling_306,com_poisson_rolling_306,2.9353479770290676,2.7403381702278438,0.19500980680122382,19.249397206980596
902,20/21,36,8,poisson_rolling_306,com_poisson_rolling_306,3.00607621390526,2.8365197460455676,0.16955646785969236,19.41895367484029
903,20/21,36,9,poisson_rolling_306,com_poisson_rolling_306,3.5327206619641345,3.6654918511293175,-0.13277118916518305,19.286182485675106
904,20/21,36,10,poisson_rolling_306,com_poisson_rolling_306,3.9509621249056295,4.202996915816769,-0.25203479091113934,19.034147694763966
905,20/21,37,1,poisson_rolling_306,com_poisson_rolling_306,4.138594691952832,4.464702692655635,-0.32610800070280277,18.708039694061164
906,20/21,37,2,poisson_rolling_306,com_poisson_rolling_306,3.887316048601477,4.188723156083171,-0.30140710748169397,18.40663258657947
907,20/21,37,3,poisson_rolling_306,com_poisson_rolling_306,3.2393592744277697,3.170639302451434,0.06871997197633561,18.475352558555805
908,20/21,37,4,poisson_rolling_306,com_poisson_rolling_306,2.9629754146594536,2.798839825266157,0.16413558939329675,18.639488147949102
909,20/21,37,5,poisson_rolling_306,com_poisson_rolling_306,2.935318632899211,2.745622404891492,0.18969622800771901,18.82918437595682
910,20/21,37,6,poisson_rolling_306,com_poisson_rolling_306,2.935318632899211,2.745622404891492,0.18969622800771901,19.01888060396454
911,20/21,37,7,poisson_rolling_306,com_poisson_rolling_306,2.9355175597930128,2.7543408369158158,0.181176722877197,19.200057326841737
912,20/21,37,8,poisson_rolling_306,com_poisson_rolling_306,3.9503439739925597,4.192717686319384,-0.24237371232682392,18.957683614514913
913,20/21,37,9,poisson_rolling_306,com_poisson_rolling_306,3.3879803534163244,3.4434663569579413,-0.055486003541616924,18.902197610973296
914,20/21,37,10,poisson_rolling_306,com_poisson_rolling_306,2.935318632899211,2.745622404891492,0.18969622800771901,19.091893838981015
915,20/21,38,1,poisson_rolling_306,com_poisson_rolling_306,3.0739303342505764,2.938283920217529,0.13564641403304734,19.227540253014062
916,20/21,38,2,poisson_rolling_306,com_poisson_rolling_306,3.491429847418175,3.5306454632500817,-0.0392156158319068,19.188324637182156
917,20/21,38,3,poisson_rolling_306,com_poisson_rolling_306,3.6358159246117623,3.737093340963881,-0.10127741635211862,19.087047220830037
918,20/21,38,4,poisson_rolling_306,com_poisson_rolling_306,3.0739303342505764,2.938283920217529,0.13564641403304734,19.222693634863084
919,20/21,38,5,poisson_rolling_306,com_poisson_rolling_306,3.148341480069064,3.08410529439233,0.06423618567673373,19.286929820539818
920,20/21,38,6,poisson_rolling_306,com_poisson_rolling_306,2.93638963046223,2.750107009735288,0.18628262072694213,19.47321244126676
921,20/21,38,7,poisson_rolling_306,com_poisson_rolling_306,2.958211726428658,2.7943653563814763,0.16384637004718172,19.637058811313942
922,20/21,38,8,poisson_rolling_306,com_poisson_rolling_306,3.0024168190426224,2.8629831597037168,0.1394336593389056,19.776492470652848
923,20/21,38,9,poisson_rolling_306,com_poisson_rolling_306,3.0024168190426224,2.8629831597037168,0.1394336593389056,19.915926129991753
924,20/21,38,10,poisson_rolling_306,com_poisson_rolling_306,3.250154748313804,3.1870255380317616,0.06312921028204244,19.979055340273796
925,21/22,1,1,poisson_rolling_306,com_poisson_rolling_306,2.963454714136134,2.7831179572162483,0.1803367569198855,20.15939209719368
926,21/22,1,2,poisson_rolling_306,com_poisson_rolling_306,3.005644900670376,2.8659871289913923,0.13965777167898352,20.299049868872665
927,21/22,1,3,poisson_rolling_306,com_poisson_rolling_306,7.503564385419324,9.534811854524818,-2.0312474691054945,18.26780239976717
928,21/22,1,4,poisson_rolling_306,com_poisson_rolling_306,3.2568739182081288,3.246858748947872,0.010015169260256584,18.277817569027427
929,21/22,1,5,poisson_rolling_306,com_poisson_rolling_306,2.9259326717475744,2.7365278912480306,0.1894047804995438,18.46722234952697
930,21/22,1,6,poisson_rolling_306,com_poisson_rolling_306,3.3565856895759794,3.3383503453148506,0.018235344261128716,18.4854576937881
931,21/22,1,7,poisson_rolling_306,com_poisson_rolling_306,3.005644900670376,2.8659871289913923,0.13965777167898352,18.625115465467083
932,21/22,1,8,poisson_rolling_306,com_poisson_rolling_306,2.960496356131955,2.795602375309599,0.16489398082235596,18.79000944628944
933,21/22,1,9,poisson_rolling_306,com_poisson_rolling_306,4.085603411672935,4.482651331058392,-0.39704791938545725,18.39296152690398
934,21/22,2,1,poisson_rolling_306,com_poisson_rolling_306,2.9320462138376655,2.7485919586308967,0.18345425520676883,18.57641578211075
935,21/22,2,2,poisson_rolling_306,com_poisson_rolling_306,3.3700072761110818,3.4175260418822972,-0.0475187657712155,18.528897016339535
936,21/22,2,3,poisson_rolling_306,com_poisson_rolling_306,3.0756380810633033,2.9383549419285373,0.13728313913476597,18.6661801554743
937,21/22,2,4,poisson_rolling_306,com_poisson_rolling_306,2.957087113479119,2.7896259272496593,0.1674611862294597,18.83364134170376
938,21/22,2,5,poisson_rolling_306,com_poisson_rolling_306,2.9253544528644255,2.734517719115729,0.19083673374869647,19.024478075452457
939,21/22,2,6,poisson_rolling_306,com_poisson_rolling_306,3.0008201461327104,2.8581235742178137,0.1426965719148967,19.167174647367354
940,21/22,2,7,poisson_rolling_306,com_poisson_rolling_306,3.0636013737570096,2.954608048557361,0.10899332519964844,19.276167972567002
941,21/22,2,8,poisson_rolling_306,com_poisson_rolling_306,2.9657075190226436,2.78532247513607,0.18038504388657373,19.456553016453576
942,21/22,2,9,poisson_rolling_306,com_poisson_rolling_306,2.9366811973938383,2.7469174212926077,0.18976377610123052,19.646316792554806
943,21/22,3,1,poisson_rolling_306,com_poisson_rolling_306,2.939217850197643,2.7379137296974676,0.20130412050017554,19.847620913054982
944,21/22,3,2,poisson_rolling_306,com_poisson_rolling_306,3.0216389186785975,2.8529877008997886,0.16865121777880887,20.01627213083379
945,21/22,3,3,poisson_rolling_306,com_poisson_rolling_306,2.9491587425157704,2.766728182890617,0.18243055962515342,20.198702690458944
946,21/22,3,4,poisson_rolling_306,com_poisson_rolling_306,3.2727849741296993,3.2178886266372473,0.05489634749245198,20.253599037951396
947,21/22,3,5,poisson_rolling_306,com_poisson_rolling_306,2.9894034339136724,2.8320245112566482,0.15737892265702413,20.41097796060842
948,21/22,3,6,poisson_rolling_306,com_poisson_rolling_306,2.939217850197643,2.7379137296974676,0.20130412050017554,20.612282081108596
949,21/22,3,7,poisson_rolling_306,com_poisson_rolling_306,3.344637198869144,3.386143582372071,-0.041506383502927235,20.57077569760567
950,21/22,3,8,poisson_rolling_306,com_poisson_rolling_306,3.1724477149064043,3.0711893863525432,0.10125832855386108,20.67203402615953
951,21/22,3,9,poisson_rolling_306,com_poisson_rolling_306,3.08863975763429,2.949416096739739,0.13922366089455096,20.81125768705408
952,21/22,4,1,poisson_rolling_306,com_poisson_rolling_306,2.9276061841300347,2.7266750025852104,0.20093118154482426,21.012188868598905
953,21/22,4,2,poisson_rolling_306,com_poisson_rolling_306,3.0486963202822537,2.9244793813981573,0.12421693888409635,21.136405807483
954,21/22,4,3,poisson_rolling_306,com_poisson_rolling_306,2.939217850197643,2.7349089375406663,0.20430891265697682,21.340714720139978
955,21/22,4,4,poisson_rolling_306,com_poisson_rolling_306,3.8262570046121525,4.132411740223432,-0.3061547356112797,21.0345599845287
956,21/22,4,5,poisson_rolling_306,com_poisson_rolling_306,3.127407292507904,3.0485983263074843,0.07880896620041966,21.113368950729118
957,21/22,4,6,poisson_rolling_306,com_poisson_rolling_306,4.63999317041236,5.254468812638521,-0.6144756422261608,20.498893308502957
958,21/22,4,7,poisson_rolling_306,com_poisson_rolling_306,3.8262570046121525,4.132411740223432,-0.3061547356112797,20.192738572891678
959,21/22,4,8,poisson_rolling_306,com_poisson_rolling_306,2.9276061841300347,2.7266750025852104,0.20093118154482426,20.3936697544365
960,21/22,4,9,poisson_rolling_306,com_poisson_rolling_306,3.6443617961511947,3.8517331071317074,-0.20737131098051265,20.18629844345599
961,21/22,5,1,poisson_rolling_306,com_poisson_rolling_306,3.0257111162290258,2.8701425996735708,0.155568516555455,20.341866960011444
962,21/22,5,2,poisson_rolling_306,com_poisson_rolling_306,4.0287481564207965,4.306395084948022,-0.2776469285272256,20.06422003148422
963,21/22,5,3,poisson_rolling_306,com_poisson_rolling_306,3.042811190406873,2.9248175986793825,0.11799359172749035,20.18221362321171
964,21/22,5,4,poisson_rolling_306,com_poisson_rolling_306,2.925988480294315,2.740906077251381,0.18508240304293366,20.367296026254643
965,21/22,5,5,poisson_rolling_306,com_poisson_rolling_306,3.042811190406873,2.9248175986793825,0.11799359172749035,20.485289617982133
966,21/22,5,6,poisson_rolling_306,com_poisson_rolling_306,3.334484642954159,3.3649980587669432,-0.030513415812784217,20.45477620216935
967,21/22,5,7,poisson_rolling_306,com_poisson_rolling_306,3.0941344305312626,2.9661964788731012,0.12793795165816135,20.58271415382751
968,21/22,5,8,poisson_rolling_306,com_poisson_rolling_306,3.848207543997809,4.046017162311799,-0.1978096183139897,20.38490453551352
969,21/22,5,9,poisson_rolling_306,com_poisson_rolling_306,3.848207543997809,4.046017162311799,-0.1978096183139897,20.18709491719953
970,21/22,6,1,poisson_rolling_306,com_poisson_rolling_306,3.0425682172930166,2.923006217703758,0.1195619995892585,20.30665691678879
971,21/22,6,2,poisson_rolling_306,com_poisson_rolling_306,2.9404986926413628,2.7510892304095904,0.18940946223177235,20.49606637902056
972,21/22,6,3,poisson_rolling_306,com_poisson_rolling_306,2.9259234484005603,2.7382165676078642,0.18770688079269604,20.683773259813258
973,21/22,6,4,poisson_rolling_306,com_poisson_rolling_306,2.984757120011004,2.83351599349443,0.15124112651657384,20.83501438632983
974,21/22,6,5,poisson_rolling_306,com_poisson_rolling_306,4.7577355728915265,5.493423789989251,-0.7356882170977244,20.099326169232107
975,21/22,6,6,poisson_rolling_306,com_poisson_rolling_306,2.9404986926413628,2.7510892304095904,0.18940946223177235,20.28873563146388
976,21/22,6,7,poisson_rolling_306,com_poisson_rolling_306,3.1796557136964836,3.0862907712867553,0.09336494240972826,20.382100573873608
977,21/22,6,8,poisson_rolling_306,com_poisson_rolling_306,2.9744951446124546,2.796882496562475,0.17761264804997978,20.559713221923587
978,21/22,6,9,poisson_rolling_306,com_poisson_rolling_306,3.11979740043207,3.041110063039767,0.07868733739230294,20.63840055931589
979,21/22,7,1,poisson_rolling_306,com_poisson_rolling_306,3.452844216480635,3.547323742291127,-0.0944795258104918,20.5439210335054
980,21/22,7,2,poisson_rolling_306,com_poisson_rolling_306,2.977560998357781,2.8205605342757565,0.1570004640820244,20.700921497587423
981,21/22,7,3,poisson_rolling_306,com_poisson_rolling_306,4.724409621266268,5.4592569138564215,-0.7348472925901532,19.96607420499727
982,21/22,7,4,poisson_rolling_306,com_poisson_rolling_306,3.2956575921484514,3.2526774007891106,0.042980191359340836,20.00905439635661
983,21/22,7,5,poisson_rolling_306,com_poisson_rolling_306,4.455399862774591,5.055956649207957,-0.6005567864333656,19.408497609923245
984,21/22,7,6,poisson_rolling_306,com_poisson_rolling_306,2.9411735351348582,2.7622059072938896,0.17896762784096865,19.587465237764214
985,21/22,7,7,poisson_rolling_306,com_poisson_rolling_306,3.0329398521724684,2.876296166348453,0.15664368582401522,19.74410892358823
986,21/22,7,8,poisson_rolling_306,com_poisson_rolling_306,3.987430858836298,4.3532310252088,-0.3658001663725017,19.378308757215727
987,21/22,7,9,poisson_rolling_306,com_poisson_rolling_306,2.9428043273416122,2.7514324901108296,0.19137183723078266,19.56968059444651
988,21/22,8,1,poisson_rolling_306,com_poisson_rolling_306,3.1025664360918555,3.019140463174537,0.08342597291731835,19.653106567363828
989,21/22,8,2,poisson_rolling_306,com_poisson_rolling_306,3.196152016140708,3.1584299592623637,0.03772205687834429,19.690828624242172
990,21/22,8,3,poisson_rolling_306,com_poisson_rolling_306,4.06730361124972,4.3482784179181095,-0.2809748066683895,19.409853817573783
991,21/22,8,4,poisson_rolling_306,com_poisson_rolling_306,3.0287834833391756,2.908465973155998,0.12031751018317749,19.53017132775696
992,21/22,8,5,poisson_rolling_306,com_poisson_rolling_306,2.9439451106195023,2.76558691529128,0.17835819532822228,19.708529523085183
993,21/22,8,6,poisson_rolling_306,com_poisson_rolling_306,3.1081510764751172,2.9906942474779754,0.11745682899714183,19.825986352082325
994,21/22,8,7,poisson_rolling_306,com_poisson_rolling_306,2.974418616443593,2.8258508227564363,0.14856779368715678,19.97455414576948
995,21/22,8,8,poisson_rolling_306,com_poisson_rolling_306,3.1081510764751172,2.9906942474779754,0.11745682899714183,20.092010974766623
996,21/22,8,9,poisson_rolling_306,com_poisson_rolling_306,3.302152331916524,3.262913430763504,0.03923890115301987,20.131249875919643
997,21/22,9,1,poisson_rolling_306,com_poisson_rolling_306,3.095526765583358,2.968675959104587,0.126850806478771,20.258100682398414
998,21/22,9,2,poisson_rolling_306,com_poisson_rolling_306,2.9750626998910406,2.8008042933573165,0.17425840653372404,20.432359088932138
999,21/22,9,3,poisson_rolling_306,com_poisson_rolling_306,3.118288605326157,3.03989663594254,0.07839196938361681,20.510751058315755
1000,21/22,9,4,poisson_rolling_306,com_poisson_rolling_306,2.9256011392286467,2.741055055798853,0.18454608342979384,20.69529714174555
1001,21/22,9,5,poisson_rolling_306,com_poisson_rolling_306,3.181113133425569,3.0897171879246343,0.09139594550093477,20.786693087246483
1002,21/22,9,6,poisson_rolling_306,com_poisson_rolling_306,2.9241761300812215,2.7347574451050605,0.189418684976161,20.976111772222644
1003,21/22,9,7,poisson_rolling_306,com_poisson_rolling_306,2.9241761300812215,2.7347574451050605,0.189418684976161,21.165530457198805
1004,21/22,9,8,poisson_rolling_306,com_poisson_rolling_306,4.66466428406234,5.222945570230252,-0.5582812861679116,20.607249171030894
1005,21/22,9,9,poisson_rolling_306,com_poisson_rolling_306,3.041356043670575,2.923095727363119,0.11826031630745604,20.72550948733835
1006,21/22,10,1,poisson_rolling_306,com_poisson_rolling_306,3.184338049042047,3.095446185044281,0.08889186399776605,20.814401351336116
1007,21/22,10,2,poisson_rolling_306,com_poisson_rolling_306,3.0387050650818352,2.9207675411965823,0.11793752388525292,20.93233887522137
1008,21/22,10,3,poisson_rolling_306,com_poisson_rolling_306,3.5411650729139055,3.6023402747795643,-0.061175201865658835,20.87116367335571
1009,21/22,10,4,poisson_rolling_306,com_poisson_rolling_306,2.9249087920416557,2.742726805119034,0.18218198692262177,21.05334566027833
1010,21/22,10,5,poisson_rolling_306,com_poisson_rolling_306,2.9249087920416557,2.742726805119034,0.18218198692262177,21.235527647200954
1011,21/22,10,6,poisson_rolling_306,com_poisson_rolling_306,3.211067061421339,3.1799021680543973,0.031164893366941726,21.266692540567895
1012,21/22,10,7,poisson_rolling_306,com_poisson_rolling_306,2.97632898410577,2.805138489247085,0.17119049485868487,21.43788303542658
1013,21/22,10,8,poisson_rolling_306,com_poisson_rolling_306,3.464256386894867,3.5566711172344725,-0.09241473033960546,21.345468305086975
1014,21/22,10,9,poisson_rolling_306,com_poisson_rolling_306,3.327352080556743,3.353282213431882,-0.025930132875139122,21.319538172211836
1015,21/22,11,1,poisson_rolling_306,com_poisson_rolling_306,2.9786217006492492,2.8251020205714497,0.1535196800777996,21.473057852289635
1016,21/22,11,2,poisson_rolling_306,com_poisson_rolling_306,3.5497052186859364,3.6181000478945293,-0.06839482920859297,21.404663023081042
1017,21/22,11,3,poisson_rolling_306,com_poisson_rolling_306,2.923825555644548,2.7359056267872006,0.18791992885734743,21.59258295193839
1018,21/22,11,4,poisson_rolling_306,com_poisson_rolling_306,2.9784535417650417,2.8034056866424635,0.17504785512257826,21.767630807060968
1019,21/22,11,5,poisson_rolling_306,com_poisson_rolling_306,3.4136065448549786,3.422159651315212,-0.00855310646023355,21.759077700600734
1020,21/22,11,6,poisson_rolling_306,com_poisson_rolling_306,2.92412268831648,2.732052985069231,0.19206970324724892,21.951147403847983
1021,21/22,11,7,poisson_rolling_306,com_poisson_rolling_306,2.9424383264910645,2.754709408927596,0.18772891756346866,22.138876321411452
1022,21/22,11,8,poisson_rolling_306,com_poisson_rolling_306,3.790971404621523,4.050270248791861,-0.2592988441703383,21.879577477241114
1023,21/22,11,9,poisson_rolling_306,com_poisson_rolling_306,3.031860499750927,2.877688928157795,0.15417157159313177,22.033749048834245
1024,21/22,12,1,poisson_rolling_306,com_poisson_rolling_306,3.0336635208253,2.8818252349095985,0.15183828591570148,22.185587334749947
1025,21/22,12,2,poisson_rolling_306,com_poisson_rolling_306,2.923250455364652,2.736983236044324,0.18626721932032808,22.371854554070275
1026,21/22,12,3,poisson_rolling_306,com_poisson_rolling_306,3.1066712328304362,3.0227274572335148,0.08394377559692145,22.455798329667196
1027,21/22,12,4,poisson_rolling_306,com_poisson_rolling_306,2.9430522868883173,2.757521932496104,0.18553035439221333,22.64132868405941
1028,21/22,12,5,poisson_rolling_306,com_poisson_rolling_306,3.7069224525907742,3.8429865521279964,-0.1360640995372222,22.505264584522187
1029,21/22,12,6,poisson_rolling_306,com_poisson_rolling_306,3.315710973735648,3.3375348416896315,-0.021823867953983722,22.483440716568204
